q,NormalSparsity
0.0427,0.19937659479419792
0.0428,0.19949558986827182
0.0429,0.19961445218014534
0.0430,0.1997331822493727
0.0431,0.1998517805922613
0.0432,0.19997024772190003
0.0433,0.20008858414818614
0.0434,0.2002067903778532
0.0435,0.20032486691449752
0.0436,0.20044281425860527
0.0437,0.2005606329075787
0.0438,0.2006783233557618
0.0439,0.20079588609446727
0.0440,0.20091332161200087
0.0441,0.20103063039368713
0.0442,0.20114781292189482
0.0443,0.20126486967606091
0.0444,0.2013818011327158
0.0445,0.20149860776550682
0.0446,0.2016152900452227
0.0447,0.20173184843981723
0.0448,0.2018482834144324
0.0449,0.20196459543142206
0.0450,0.20208078495037446
0.0451,0.20219685242813537
0.0452,0.20231279831883014
0.0453,0.20242862307388668
0.0454,0.20254432714205653
0.0455,0.20265991096943736
0.0456,0.20277537499949427
0.0457,0.20289071967308137
0.0458,0.20300594542846243
0.0459,0.20312105270133238
0.0460,0.2032360419248377
0.0461,0.20335091352959692
0.0462,0.20346566794372087
0.0463,0.20358030559283286
0.0464,0.20369482690008844
0.0465,0.20380923228619535
0.0466,0.20392352216943238
0.0467,0.20403769696566929
0.0468,0.2041517570883856
0.0469,0.20426570294868954
0.0470,0.20437953495533648
0.0471,0.2044932535147478
0.0472,0.2046068590310292
0.0473,0.2047203519059885
0.0474,0.20483373253915388
0.0475,0.2049470013277917
0.0476,0.2050601586669238
0.0477,0.20517320494934532
0.0478,0.20528614056564173
0.0479,0.20539896590420587
0.0480,0.2055116813512551
0.0481,0.20562428729084786
0.0482,0.20573678410490012
0.0483,0.20584917217320253
0.0484,0.20596145187343556
0.0485,0.20607362358118672
0.0486,0.20618568766996564
0.0487,0.20629764451122057
0.0488,0.20640949447435347
0.0489,0.206521237926736
0.0490,0.2066328752337243
0.0491,0.20674440675867473
0.0492,0.2068558328629586
0.0493,0.20696715390597728
0.0494,0.20707837024517678
0.0495,0.20718948223606265
0.0496,0.20730049023221392
0.0497,0.20741139458529823
0.0498,0.2075221956450854
0.0499,0.2076328937594618
0.0500,0.20774348927444425
0.0501,0.20785398253419402
0.0502,0.20796437388103
0.0503,0.20807466365544283
0.0504,0.20818485219610805
0.0505,0.20829493983989936
0.0506,0.20840492692190207
0.0507,0.20851481377542594
0.0508,0.2086246007320181
0.0509,0.2087342881214759
0.0510,0.2088438762718599
0.0511,0.20895336550950594
0.0512,0.20906275615903797
0.0513,0.2091720485433804
0.0514,0.20928124298377018
0.0515,0.2093903397997689
0.0516,0.20949933930927508
0.0517,0.20960824182853588
0.0518,0.20971704767215887
0.0519,0.20982575715312368
0.0520,0.209934370582794
0.0521,0.21004288827092835
0.0522,0.21015131052569216
0.0523,0.21025963765366867
0.0524,0.21036786995987006
0.0525,0.210476007747749
0.0526,0.21058405131920876
0.0527,0.210692000974615
0.0528,0.21079985701280585
0.0529,0.21090761973110328
0.0530,0.21101528942532272
0.0531,0.2111228663897849
0.0532,0.21123035091732464
0.0533,0.21133774329930288
0.0534,0.21144504382561524
0.0535,0.2115522527847034
0.0536,0.21165937046356448
0.0537,0.21176639714776152
0.0538,0.21187333312143242
0.0539,0.211980178667301
0.0540,0.21208693406668538
0.0541,0.21219359959950865
0.0542,0.21230017554430777
0.0543,0.2124066621782433
0.0544,0.21251305977710855
0.0545,0.21261936861533895
0.0546,0.21272558896602156
0.0547,0.21283172110090365
0.0548,0.212937765290402
0.0549,0.21304372180361203
0.0550,0.21314959090831637
0.0551,0.21325537287099378
0.0552,0.21336106795682824
0.0553,0.2134666764297169
0.0554,0.21357219855227946
0.0555,0.21367763458586592
0.0556,0.21378298479056584
0.0557,0.2138882494252158
0.0558,0.21399342874740862
0.0559,0.2140985230135008
0.0560,0.2142035324786212
0.0561,0.2143084573966791
0.0562,0.2144132980203719
0.0563,0.2145180546011932
0.0564,0.21462272738944094
0.0565,0.21472731663422517
0.0566,0.21483182258347533
0.0567,0.21493624548394866
0.0568,0.21504058558123723
0.0569,0.21514484311977605
0.0570,0.21524901834285
0.0571,0.2153531114926019
0.0572,0.21545712281003918
0.0573,0.21556105253504176
0.0574,0.21566490090636944
0.0575,0.2157686681616684
0.0576,0.21587235453747883
0.0577,0.21597596026924207
0.0578,0.2160794855913076
0.0579,0.21618293073693962
0.0580,0.21628629593832463
0.0581,0.2163895814265774
0.0582,0.2164927874317491
0.0583,0.21659591418283258
0.0584,0.21669896190776994
0.0585,0.21680193083345906
0.0586,0.21690482118576
0.0587,0.2170076331895019
0.0588,0.2171103670684887
0.0589,0.21721302304550635
0.0590,0.21731560134232925
0.0591,0.2174181021797254
0.0592,0.21752052577746445
0.0593,0.21762287235432226
0.0594,0.2177251421280883
0.0595,0.217827335315571
0.0596,0.21792945213260423
0.0597,0.21803149279405334
0.0598,0.2181334575138208
0.0599,0.2182353465048524
0.0600,0.21833715997914355
0.0601,0.218438898147744
0.0602,0.21854056122076498
0.0603,0.21864214940738394
0.0604,0.2187436629158507
0.0605,0.21884510195349322
0.0606,0.21894646672672263
0.0607,0.2190477574410398
0.0608,0.21914897430103975
0.0609,0.2192501175104183
0.0610,0.2193511872719763
0.0611,0.21945218378762615
0.0612,0.2195531072583964
0.0613,0.21965395788443742
0.0614,0.21975473586502664
0.0615,0.21985544139857377
0.0616,0.21995607468262596
0.0617,0.220056635913873
0.0618,0.22015712528815268
0.0619,0.22025754300045547
0.0620,0.22035788924492952
0.0621,0.2204581642148864
0.0622,0.22055836810280507
0.0623,0.22065850110033777
0.0624,0.22075856339831423
0.0625,0.22085855518674666
0.0626,0.22095847665483487
0.0627,0.22105832799097086
0.0628,0.22115810938274344
0.0629,0.2212578210169432
0.0630,0.2213574630795671
0.0631,0.22145703575582285
0.0632,0.22155653923013413
0.0633,0.22165597368614448
0.0634,0.22175533930672234
0.0635,0.22185463627396537
